period,area,product,row_count,estimated_contract_rows,estimated_date_rows,unique_products,unique_dr_numbers,net_income_clean,revenue_clean,quantity,total_trade_price,net_income,net_cost,discount,total_cost,gross_margin_rate
2025-04,PESO Provincial,STAPLE WIRE #35,1,1,0,1,1,6908.39,13107.3,0.1975,13107.3,6908.39,20015.69,0.0,20015.69,0.527064
2025-04,PESO Provincial,T SHIRT WITH PRINT,1,1,0,1,1,0.0,0.0,0.422,5504.51,0.0,4143.72,0.0,4143.72,0.0
2025-04,PESO Provincial,TRASH BAG - BLACK - MEDIUM,1,1,0,1,1,0.0,0.0,0.1196,1560.46,0.0,1174.69,0.0,1174.69,0.0
2025-04,Pagbilao,AIRCON SPLIT TYPE 2HP INVERTER (CARRIER),1,1,0,1,1,479.82,923.15,0.1421,923.15,479.82,1402.97,0.0,1402.97,0.519764
2025-04,Pagbilao,CLEAR BOOK LEGAL/LONG,1,1,0,1,1,742.54,1428.63,0.2199,1428.63,742.54,2171.17,0.0,2171.17,0.519757
2025-04,Pagbilao,HARD COPY SUB#20 A4,1,1,0,1,1,779.36,1499.46,0.2308,1499.46,779.36,2278.82,0.0,2278.82,0.51976
2025-04,Pagbilao,INK EPSON #003 BLACK,1,1,0,1,1,648.47,1247.65,0.192,1247.65,648.47,1896.12,0.0,1896.12,0.519753
2025-04,Pagbilao,RECORD BOOK 500PAGES (VALIANT),1,1,0,1,1,727.06,1398.86,0.2153,1398.86,727.06,2125.92,0.0,2125.92,0.519752
2025-04,QMC,ARCH FILE LONG 3INCHES,1,1,0,1,1,0.0,0.0,0.0606,4991.75,0.0,1753.31,0.0,1753.31,0.0
2025-04,QMC,BREAD,1,1,0,1,1,0.0,0.0,0.1585,13057.14,0.0,4586.21,0.0,4586.21,0.0
2025-04,QMC,CAMERA WITH SD CARD AND LENS EOS RP RF24-105MM PRO (CANON),1,1,0,1,1,0.0,0.0,0.317,26110.32,0.0,9171.02,0.0,9171.02,0.0
2025-04,QMC,MINERAL WATER 330ML (NATURE SPRING),1,1,0,1,1,0.0,0.0,0.1508,12423.0,0.0,4363.47,0.0,4363.47,0.0
2025-04,QMC,"QMC 787,170",1,1,0,1,1,0.0,0.0,0.313,25782.79,0.0,9055.99,0.0,9055.99,0.0
2025-05,Gulang Gulang,EMZART-40 40MG,1,1,0,1,1,1925.45,3850.91,0.119,3850.91,1925.45,5776.36,0.0,5776.36,0.499999
2025-05,Gulang Gulang,HYCLENS OB WASH 1% 100ML,1,1,0,1,1,1786.64,3573.28,0.1105,3573.28,1786.64,5359.92,0.0,5359.92,0.5
2025-05,Gulang Gulang,HYCLENS WOUND SPRAY 2% 60ML,1,1,0,1,1,3940.78,7881.56,0.2436,7881.56,3940.78,11822.34,0.0,11822.34,0.5
2025-05,Gulang Gulang,JAGA 300MG/100MG/100MCG CAP,1,1,0,1,1,6678.49,13356.97,0.4129,13356.97,6678.49,20035.46,0.0,20035.46,0.5
2025-05,Gulang Gulang,ZILTEM 25MG,1,1,0,1,1,1843.64,3687.28,0.114,3687.28,1843.64,5530.92,0.0,5530.92,0.5
2025-05,Pagbilao,AMCETAM 150MG/ML 2ML,2,2,0,1,2,309144.37,1097543.4300000002,0.8119,1097543.43,309144.37,1406687.79,0.0,1406687.79,0.281669
2025-05,Pagbilao,AZCORE 500MG TAB,1,1,0,1,1,27557.68,135062.85,0.1136,135062.85,27557.68,162620.53,0.0,162620.53,0.204036
2025-05,Pagbilao,BAAMCILLIN-250 250MG,1,1,0,1,1,30077.65,147413.48,0.124,147413.48,30077.65,177491.13,0.0,177491.13,0.204036
2025-05,Pagbilao,BALLPEN FINEPOINT,1,1,0,1,1,111405.95,255116.34,0.1686,255116.34,111405.95,366522.29,0.0,366522.29,0.436687
2025-05,Pagbilao,BOND PAPER A4 (HARDCOPY),2,2,0,1,2,136195.09,311882.72,0.3858,835763.02,660075.39,1585821.17,0.0,1585821.17,0.436687
2025-05,Pagbilao,BOND PAPER LONG (HARDCOPY),1,1,0,1,1,0.0,0.0,0.2082,607205.56,607205.56,1318706.02,0.0,1318706.02,0.0
2025-05,Pagbilao,CORPILYN 250MG,2,2,0,1,2,123469.04000000001,438347.41000000003,0.3243,438347.41,123469.04,561816.46,0.0,561816.46,0.281669
2025-05,Pagbilao,CORRECTION TAPE 20MM,1,1,0,1,1,4397.19,9518.16,0.2119,9518.16,4397.19,13915.35,0.0,13915.35,0.461979
2025-05,Pagbilao,CORRECTION TAPE JOY,1,1,0,1,1,3583.6,7757.08,0.1727,7757.08,3583.6,11340.69,0.0,11340.69,0.461978
2025-05,Pagbilao,ENOXAGET-40 40MG/0.4ML,1,1,0,1,1,40958.13,200739.76,0.1689,200739.76,40958.13,241697.89,0.0,241697.89,0.204036
2025-05,Pagbilao,FOLDER ORDINARY WHITE LONG 100'S,1,1,0,1,1,0.0,0.0,0.1846,538333.74,538333.74,1169132.8,0.0,1169132.8,0.0
2025-05,Pagbilao,HARD COPY SUB#20 (8 1/2X13) LONG,2,2,0,1,2,5812.78,12401.11,0.4877,12401.11,5812.78,18213.88,0.0,18213.88,0.468731
2025-05,Pagbilao,HARD COPY SUB#20 A4,2,2,0,1,2,193716.63,443605.35,0.5488,1188744.73,938856.01,2255587.44,0.0,2255587.44,0.436687
2025-05,Pagbilao,INK EPSON #003 BLACK,1,1,0,1,1,3635.25,7868.86,0.1752,7868.86,3635.25,11504.11,0.0,11504.11,0.461979
2025-05,Pagbilao,INK EPSON #003 MAGENTA,1,1,0,1,1,0.0,0.0,0.172,501506.3,501506.3,1089152.36,0.0,1089152.36,0.0
2025-05,Pagbilao,INK EPSON #003 YELLOW,1,1,0,1,1,437.74,842.21,0.1417,842.21,437.74,1279.95,0.0,1279.95,0.519752
2025-05,Pagbilao,IV CANNULA WITH WINGS & INJECTION VALVE G20 1.1X32MM (CATHULA),1,1,0,1,1,84088.18,241910.66,0.1581,241910.66,84088.18,325998.84,0.0,325998.84,0.3476
2025-05,Pagbilao,MASKING TAPE 1INCH,1,1,0,1,1,104656.05,239659.25,0.1584,239659.25,104656.05,344315.29,0.0,344315.29,0.436687
2025-05,Pagbilao,MICROPORE 1X10 2.5CMX9.1M (3M),1,1,0,1,1,67780.01,194994.17,0.1274,194994.17,67780.01,262774.18,0.0,262774.18,0.3476
2025-05,Pagbilao,NEBULIZER KIT ADULT (SURGITECH),1,1,0,1,1,91340.0,262773.18,0.1717,262773.18,91340.0,354113.18,0.0,354113.18,0.3476
2025-05,Pagbilao,RECORD BOOK 500PAGES (VALIANT),1,1,0,1,1,4075.82,8822.52,0.1964,8822.52,4075.82,12898.34,0.0,12898.34,0.461979
2025-05,Pagbilao,REFRIGERATOR 22CU.FT TWO DOOR UPRIGHT CHILLER (FUJIDENZO),2,2,0,1,2,115040.27,263297.94,0.2982,263297.94,115040.27,378338.22,0.0,378338.22,0.436921
2025-05,Pagbilao,STAPLER STANDARD TYPE (JOY),1,1,0,1,1,311.61,599.53,0.1009,599.53,311.61,911.14,0.0,911.14,0.519757
2025-05,Pagbilao,T SHIRT WITH PRINT,1,1,0,1,1,1200.75,2310.2,0.3888,2310.2,1200.75,3510.95,0.0,3510.95,0.51976
2025-05,Provincial Tourism Office,AIRCON SPLIT TYPE 2HP INVERTER (CARRIER),1,1,0,1,1,1424.18,2740.08,0.194,2740.08,1424.18,4164.26,0.0,4164.26,0.519759
2025-05,Provincial Tourism Office,BATHROOM TISSUE 2PLY 12'S (FEMME),1,1,0,1,1,5645.6,10862.0,0.1323,10862.0,5645.6,16507.6,0.0,16507.6,0.519757
2025-05,Provincial Tourism Office,CORRECTION TAPE 20MM,2,2,0,1,2,11594.64,22307.82,0.5343,22307.82,11594.64,33902.47,0.0,33902.47,0.519757
2025-05,Provincial Tourism Office,HBW BLACK BALLPEN,1,1,0,1,1,6490.68,12487.92,0.1521,12487.92,6490.68,18978.59,0.0,18978.59,0.519757
2025-05,Provincial Tourism Office,MYGEL BLACK,1,1,0,1,1,1133.04,2179.95,0.1543,2179.95,1133.04,3312.99,0.0,3312.99,0.519755
2025-05,Provincial Tourism Office,NOTEBOOK SPIRAL 80 LEAVES,1,1,0,1,1,4264.28,8204.38,0.0999,8204.38,4264.28,12468.67,0.0,12468.67,0.519757
2025-05,Provincial Tourism Office,NUTRIBOARD WITHOUT BAG,1,1,0,1,1,1088.15,2093.58,0.1482,2093.58,1088.15,3181.73,0.0,3181.73,0.519756
2025-05,Provincial Tourism Office,REFRIGERATOR 22CU.FT TWO DOOR UPRIGHT CHILLER (FUJIDENZO),1,1,0,1,1,1369.16,2634.22,0.1865,2634.22,1369.16,4003.38,0.0,4003.38,0.519759
2025-05,Provincial Tourism Office,T SHIRT WITH PRINT,1,1,0,1,1,16997.51,32702.81,0.3984,32702.81,16997.51,49700.31,0.0,49700.31,0.519757
2025-05,QMC,ARCH FILE LONG 3INCHES,3,3,0,1,3,9916.39,11304.51,0.1818,11304.51,9916.39,21220.9,0.0,21220.9,0.877207
2025-05,QMC,BREAD,3,3,0,1,3,25938.730000000003,29569.72,0.4756,29569.72,25938.73,55508.44,0.0,55508.44,0.877206
2025-05,QMC,CAMERA WITH SD CARD AND LENS EOS RP RF24-105MM PRO (CANON),3,3,0,1,3,51869.57,59130.439999999995,0.951,59130.44,51869.57,111000.03,0.0,111000.03,0.877206
2025-05,QMC,MINERAL WATER 330ML (NATURE SPRING),3,3,0,1,3,24678.97,28133.61,0.4525,28133.61,24678.97,52812.58,0.0,52812.58,0.877206
2025-05,QMC,"QMC 787,170",3,3,0,1,3,51218.939999999995,58388.719999999994,0.9391,58388.72,51218.94,109607.65,0.0,109607.65,0.877206
2025-06,Gulang Gulang,BENERVA PLUS 500MG/50MG/100MG/100MCG,1,1,0,1,1,1849.73,1849.73,0.1409,1849.73,1849.73,3699.46,0.0,3699.46,1.0
2025-06,Gulang Gulang,JAGA 300MG/100MG/100MCG CAP,1,1,0,1,1,3608.34,3608.34,0.2749,3608.34,3608.34,7216.68,0.0,7216.68,1.0
2025-06,Gulang Gulang,KZIDINE 35MG,1,1,0,1,1,3324.93,3324.93,0.2533,3324.93,3324.93,6649.86,0.0,6649.86,1.0
2025-06,Gulang Gulang,SANOMAX-FA,1,1,0,1,1,2006.46,2006.46,0.1529,2006.46,2006.46,4012.92,0.0,4012.92,1.0
2025-06,Gulang Gulang,VOXOLL 15MG/5ML,1,1,0,1,1,2335.54,2335.54,0.1779,2335.54,2335.54,4671.08,0.0,4671.08,1.0
2025-06,PESO,BATHROOM TISSUE 2PLY 12'S (FEMME),1,1,0,1,1,2371.43,4562.58,0.1253,4562.58,2371.43,6934.01,0.0,6934.01,0.519756
2025-06,PESO,BOND PAPER A4 (HARDCOPY),1,1,0,1,1,1255.66,2415.87,0.2078,2415.87,1255.66,3671.53,0.0,3671.53,0.519755
2025-06,PESO,CORRECTION TAPE 20MM,1,1,0,1,1,3892.44,7488.95,0.2056,7488.95,3892.44,11381.39,0.0,11381.39,0.519758
2025-06,PESO,FOLDER ORDINARY WHITE LONG 100'S,1,1,0,1,1,2793.93,5375.47,0.1476,5375.47,2793.93,8169.4,0.0,8169.4,0.519755
2025-06,PESO,HBW BLACK BALLPEN,1,1,0,1,1,1259.05,2422.38,0.2083,2422.38,1259.05,3681.43,0.0,3681.43,0.519757
2025-06,PESO,INK EPSON #003 BLACK,1,1,0,1,1,1486.13,2859.28,0.2459,2859.28,1486.13,4345.41,0.0,4345.41,0.519757
2025-06,PESO,INK EPSON #003 YELLOW,1,1,0,1,1,1202.06,2312.74,0.1989,2312.74,1202.06,3514.8,0.0,3514.8,0.519756
2025-06,PESO,NUTRIBOARD WITHOUT BAG,1,1,0,1,1,840.24,1616.59,0.139,1616.59,840.24,2456.83,0.0,2456.83,0.519761
2025-06,PESO,STAPLE WIRE #35,1,1,0,1,1,2731.16,5254.68,0.1443,5254.68,2731.16,7985.84,0.0,7985.84,0.519758
2025-06,PESO,T SHIRT WITH PRINT,1,1,0,1,1,7140.74,13738.62,0.3772,13738.62,7140.74,20879.36,0.0,20879.36,0.519757
2025-06,Pagbilao,BATHROOM TISSUE 2PLY 12'S (FEMME),5,5,0,1,5,63162.17,130632.12,0.785,130632.12,63162.17,193794.29,0.0,193794.29,0.483512
2025-06,Pagbilao,BOND PAPER A4 (HARDCOPY),1,1,0,1,1,15325.12,29485.18,0.1949,29485.18,15325.12,44810.3,0.0,44810.3,0.519757
2025-06,Pagbilao,BOND PAPER LONG (HARDCOPY),1,1,0,1,1,22352.47,43005.62,0.2173,43005.62,22352.47,65358.09,0.0,65358.09,0.519757
2025-06,Pagbilao,CLEAR BOOK LEGAL/LONG,2,2,0,1,2,15641.16,45778.6,0.4617,45778.6,15641.16,61419.77,0.0,61419.77,0.34167
2025-06,Pagbilao,CORRECTION TAPE 20MM,2,2,0,1,2,3744.18,7203.7,0.4732,7203.7,3744.18,10947.88,0.0,10947.88,0.519758
2025-06,Pagbilao,CORRECTION TAPE JOY,3,3,0,1,3,55371.63,105901.23,0.5994,105901.23,55371.63,161272.86,0.0,161272.86,0.522861
2025-06,Pagbilao,ELECTRICAL WIRE #14,2,2,0,1,2,8407.75,25117.69,0.305,25117.69,8407.75,33525.44,0.0,33525.44,0.334734
2025-06,Pagbilao,FOLDER ORDINARY WHITE LONG 100'S,1,1,0,1,1,19816.03,38125.57,0.1926,38125.57,19816.03,57941.6,0.0,57941.6,0.519757
2025-06,Pagbilao,HARD COPY SUB#20 (8 1/2X13) LONG,3,3,0,1,3,30047.17,57885.19,0.7724,57885.19,30047.17,87932.35,0.0,87932.35,0.519082
2025-06,Pagbilao,HARD COPY SUB#20 A4,2,2,0,1,2,29000.93,55797.12,0.5103,55797.12,29000.93,84798.06,0.0,84798.06,0.519757
2025-06,Pagbilao,HBW BLACK BALLPEN,2,2,0,1,2,1710.02,2746.4300000000003,0.3089,2746.43,1710.02,4456.45,0.0,4456.45,0.622634
2025-06,Pagbilao,INK EPSON #003 BLACK,1,1,0,1,1,54155.59,104194.09,0.2435,104194.09,54155.59,158349.69,0.0,158349.69,0.519757
2025-06,Pagbilao,INK EPSON #003 CYAN,1,1,0,1,1,2216.02,4826.24,0.1314,4826.24,2216.02,7042.26,0.0,7042.26,0.459161
2025-06,Pagbilao,INK EPSON #003 MAGENTA,2,2,0,1,2,22048.55,42420.89,0.3834,42420.89,22048.55,64469.44,0.0,64469.44,0.519757
2025-06,Pagbilao,MARKER BLACK (PILOT),3,3,0,1,3,51037.96,107744.61,0.5407,107744.61,51037.96,158782.55,0.0,158782.55,0.473694
2025-06,Pagbilao,MASKING TAPE 1INCH,3,3,0,1,3,61753.6,118812.5,0.4519,118812.5,61753.6,180566.1,0.0,180566.1,0.519757
2025-06,Pagbilao,NUTRIBOARD WITHOUT BAG,1,1,0,1,1,1011.57,1946.23,0.1065,1946.23,1011.57,2957.8,0.0,2957.8,0.519759
2025-06,Pagbilao,RECORD BOOK 500PAGES (VALIANT),1,1,0,1,1,4970.55,9563.23,0.2826,9563.23,4970.55,14533.78,0.0,14533.78,0.519756
2025-06,Pagbilao,REFRIGERATOR 22CU.FT TWO DOOR UPRIGHT CHILLER (FUJIDENZO),2,2,0,1,2,16056.58,30892.5,0.3435,30892.5,16056.58,46949.08,0.0,46949.08,0.519757
2025-06,Pagbilao,SCOTCH TAPE 1'',2,2,0,1,2,4242.58,8574.029999999999,0.2452,8574.03,4242.58,12816.6,0.0,12816.6,0.494817
2025-06,Pagbilao,STAPLE WIRE #35,1,1,0,1,1,9268.72,28868.94,0.2044,28868.94,9268.72,38137.66,0.0,38137.66,0.321062
2025-06,Pagbilao,STAPLER STANDARD TYPE (JOY),1,1,0,1,1,1030.1,1981.89,0.1085,1981.89,1030.1,3011.99,0.0,3011.99,0.519756
2025-06,Pagbilao,T SHIRT WITH PRINT,3,3,0,1,3,11628.419999999998,22492.73,1.1376,22492.73,11628.42,34121.16,0.0,34121.16,0.516986
2025-06,QMC,ARCH FILE LONG 3INCHES,3,3,0,1,3,1331.13,5245.38,0.1818,10871.3,1331.13,9501.45,0.0,9501.45,0.253772
2025-06,QMC,BREAD,3,3,0,1,3,3481.9100000000003,13720.59,0.4756,28436.57,3481.91,24853.35,0.0,24853.35,0.253773
2025-06,QMC,CAMERA WITH SD CARD AND LENS EOS RP RF24-105MM PRO (CANON),3,3,0,1,3,6962.75,27436.99,0.951,56864.47,6962.75,49699.15,0.0,49699.15,0.253772
2025-06,QMC,MINERAL WATER 330ML (NATURE SPRING),3,3,0,1,3,3312.8,13054.22,0.4525,27055.49,3312.8,23646.31,0.0,23646.31,0.253772
2025-06,QMC,"QMC 787,170",3,3,0,1,3,6875.41,27092.82,0.9391,56151.17,6875.41,49075.74,0.0,49075.74,0.253772
2025-07,Marinduque,CHLORINE - SUPER CHLOR,1,1,0,1,1,35818.99,39702.1,0.2079,39702.1,35818.99,75521.1,0.0,75521.1,0.902194
2025-07,Marinduque,DISHWASHING LIQUID 1LITER,2,2,0,1,2,51315.35,71602.23999999999,0.4024,71602.24,51315.35,122917.6,0.0,122917.6,0.716672
2025-07,Marinduque,LIQUID HAND SOAP - FLORAL PINK,1,1,0,1,1,15794.38,31271.33,0.1894,31271.33,15794.38,47065.71,0.0,47065.71,0.505075
2025-07,Marinduque,ORCHIDS ALBATROSS,1,1,0,1,1,32117.88,35599.76,0.1864,35599.76,32117.88,67717.64,0.0,67717.64,0.902194
2025-07,Marinduque,TOILET CLEANER LITER,1,1,0,1,1,16103.45,31883.26,0.1931,31883.26,16103.45,47986.71,0.0,47986.71,0.505075
2025-07,Marinduque,TRASH BAG - YELLOW - LARGE,1,1,0,1,1,17299.62,34251.55,0.2074,34251.55,17299.62,51551.16,0.0,51551.16,0.505076
2025-07,Marinduque,TRASH BAG LARGE GREEN,2,2,0,1,2,49986.82,99643.68,0.4028,99643.68,49986.82,149630.5,0.0,149630.5,0.501656
2025-07,Marinduque,TRASH BAG LARGE TRANSPARENT,2,2,0,1,2,52544.509999999995,73317.3,0.412,73317.3,52544.51,125861.8,0.0,125861.8,0.716673
2025-07,Marinduque,TRASH BAG XXL GREEN,1,1,0,1,1,14191.36,56818.56,0.1871,56818.56,14191.36,71009.92,0.0,71009.92,0.249766
2025-07,Marinduque,TRASH BAG XXL TRANSPARENT,1,1,0,1,1,15896.55,63645.73,0.2095,63645.73,15896.55,79542.28,0.0,79542.28,0.249766
2025-07,Marinduque,TRASH BAG XXL YELLOW,1,1,0,1,1,15896.56,63645.73,0.2095,63645.73,15896.56,79542.29,0.0,79542.29,0.249766
2025-07,Marinduque,ZONROX ORIGINAL 1LITER,1,1,0,1,1,14599.73,58453.56,0.1924,58453.56,14599.73,73053.29,0.0,73053.29,0.249766
2025-07,Pagbilao,AIRCON SPLIT TYPE 2HP INVERTER (CARRIER),1,1,0,1,1,7663.02,30648.11,0.1324,30648.11,7663.02,38311.13,0.0,38311.13,0.250032
2025-07,Pagbilao,BATHROOM TISSUE 2PLY 12'S (FEMME),1,1,0,1,1,172.42,752.6,0.1335,752.6,172.42,925.02,0.0,925.02,0.229099
2025-07,Pagbilao,BOND PAPER A4 (HARDCOPY),1,1,0,1,1,88.21,417.17,0.1693,417.17,88.21,505.38,0.0,505.38,0.211449
2025-07,Pagbilao,CORRECTION TAPE 20MM,2,2,0,1,2,62490.64,120584.78,0.5434,120584.78,62490.64,183075.44,0.0,183075.44,0.51823
2025-07,Pagbilao,ELECTRICAL WIRE #14,1,1,0,1,1,0.0,0.0,0.131,553990.58,553990.58,1732960.45,0.0,1732960.45,0.0
2025-07,Pagbilao,FOLDER ORDINARY WHITE LONG 100'S,3,3,0,1,3,9195.289999999999,36850.659999999996,0.4993,37153.86,9498.49,46688.95,0.0,46688.95,0.249529
2025-07,Pagbilao,HARD COPY SUB#20 (8 1/2X13) LONG,4,4,0,1,4,1212.93,2333.65,1.1887,1126541.64,1125420.92,3517057.24,0.0,3517057.24,0.519757
2025-07,Pagbilao,HARD COPY SUB#20 A4,3,3,0,1,3,2014.5900000000001,5669.69,0.6893,973902.66,970247.56,3036453.21,0.0,3036453.21,0.355326
2025-07,Pagbilao,HBW BLACK BALLPEN,4,4,0,1,4,2070.16,4999.29,0.6984,687874.86,684945.73,2142902.23,0.0,2142902.23,0.414091
2025-07,Pagbilao,INK CARTRIDGE TRI COLOR (HP680),2,2,0,1,2,7639.67,29233.550000000003,0.2316,29233.55,7639.67,36873.22,0.0,36873.22,0.261332
2025-07,Pagbilao,INK EPSON #003 BLACK,1,1,0,1,1,104.4,493.72,0.2004,493.72,104.4,598.11,0.0,598.11,0.211456
2025-07,Pagbilao,INK EPSON #003 CYAN,1,1,0,1,1,0.0,0.0,0.1719,1416.95,1416.95,2874.66,0.0,2874.66,0.0
2025-07,Pagbilao,INK EPSON #003 MAGENTA,1,1,0,1,1,0.0,0.0,0.1719,1416.95,1416.95,2874.65,0.0,2874.65,0.0
2025-07,Pagbilao,INK EPSON #003 YELLOW,1,1,0,1,1,0.0,0.0,0.1739,282.46,282.46,599.02,0.0,599.02,0.0
2025-07,Pagbilao,MARKER BLACK (PILOT),3,3,0,1,3,37938.57000000001,73207.98,0.4878,73464.42,38195.01,111690.37,0.0,111690.37,0.51823
2025-07,Pagbilao,MASKING TAPE 1INCH,1,1,0,1,1,33476.14,64407.31,0.1616,64407.31,33476.14,97883.45,0.0,97883.45,0.519757
2025-07,Pagbilao,NOTEBOOK SPIRAL 80 LEAVES,1,1,0,1,1,485.1,933.32,0.1314,933.32,485.1,1418.41,0.0,1418.41,0.519757
2025-07,Pagbilao,NUTRIBOARD WITHOUT BAG,1,1,0,1,1,888.66,2387.93,0.1033,2387.93,888.66,3276.59,0.0,3276.59,0.372147
2025-07,Pagbilao,RECORD BOOK 500PAGES (VALIANT),4,4,0,1,4,11873.81,47584.990000000005,0.8555,952811.35,917100.17,2888975.0,0.0,2888975.0,0.249528
2025-07,Pagbilao,SCOTCH TAPE 1'',1,1,0,1,1,515.49,991.79,0.1396,991.79,515.49,1507.28,0.0,1507.28,0.519757
2025-07,Pagbilao,STAPLE WIRE #35,2,2,0,1,2,44499.39000000001,85615.79,0.4116,85615.79,44499.39,130115.19,0.0,130115.19,0.519757
2025-07,Pagbilao,STAPLER STANDARD TYPE (JOY),3,3,0,1,3,29821.96,57705.62,0.3699,58714.28,30830.62,89573.91,0.0,89573.91,0.516795
2025-07,Pagbilao,T SHIRT WITH PRINT,3,3,0,1,3,26985.69,103541.41,1.2043,103541.41,26985.69,130527.09,0.0,130527.09,0.260627
2025-07,QMC,ARCH FILE LONG 3INCHES,3,3,0,1,3,36527.33,64654.21,0.1818,64654.21,36527.33,101181.54,0.0,101181.54,0.564964
2025-07,QMC,BREAD,3,3,0,1,3,95546.14,169118.88,0.4756,169118.88,95546.14,264665.03,0.0,264665.03,0.564964
2025-07,QMC,CAMERA WITH SD CARD AND LENS EOS RP RF24-105MM PRO (CANON),3,3,0,1,3,191063.23,338186.34,0.951,338186.34,191063.23,529249.57,0.0,529249.57,0.564964
2025-07,QMC,MINERAL WATER 330ML (NATURE SPRING),3,3,0,1,3,90905.79,160905.34,0.4525,160905.34,90905.79,251811.12,0.0,251811.12,0.564964
2025-07,QMC,"QMC 787,170",3,3,0,1,3,188666.56,333944.18,0.9391,333944.18,188666.56,522610.74,0.0,522610.74,0.564964
2025-08,Pagbilao,ABHAY-TOX 40IU/0.5ML IM,1,1,0,1,1,559.64,1076.74,0.1036,1076.74,559.64,1636.39,0.0,1636.39,0.519754
2025-08,Pagbilao,AIRCON SPLIT TYPE 2HP INVERTER (CARRIER),3,3,0,1,3,2395.38,23282.89,0.4101,56598.67,35711.16,129162.98,0.0,129162.98,0.102882
2025-08,Pagbilao,AMCETAM 150MG/ML 2ML,1,1,0,1,1,4384.44,8435.57,0.2451,8435.57,4384.44,12820.01,0.0,12820.01,0.519756
2025-08,Pagbilao,ANTIZOAL 5MG/ML (500MG/100ML) 100ML,1,1,0,1,1,672.21,1293.32,0.1244,1293.32,672.21,1965.52,0.0,1965.52,0.519755
2025-08,Pagbilao,BALLPEN FINEPOINT,1,1,0,1,1,1038.29,3775.7,0.1343,3775.7,1038.29,4813.99,0.0,4813.99,0.274993
2025-08,Pagbilao,BATHROOM TISSUE 2PLY 12'S (FEMME),1,1,0,1,1,0.0,0.0,0.1419,33181.52,33181.52,103067.69,0.0,103067.69,0.0
2025-08,Pagbilao,BOND PAPER LEGAL 80GSM (DOUBLE A),1,1,0,1,1,1236.87,18536.86,0.1193,18536.86,1236.87,19773.73,0.0,19773.73,0.066725
2025-08,Pagbilao,BOND PAPER LONG (HARDCOPY),2,2,0,1,2,2219.78,33267.52,0.3624,47614.35,2219.78,41858.99,0.0,41858.99,0.066725
2025-08,Pagbilao,CLEAR BOOK LEGAL/LONG,1,1,0,1,1,181.34,36835.83,0.1946,36835.83,181.34,37017.18,0.0,37017.18,0.004923
2025-08,Pagbilao,CORRECTION TAPE 20MM,1,1,0,1,1,2098.76,31453.79,0.2024,31453.79,2098.76,33552.54,0.0,33552.54,0.066725
2025-08,Pagbilao,ELECTRICAL WIRE #14,1,1,0,1,1,1033.0,3756.49,0.1336,3756.49,1033.0,4789.49,0.0,4789.49,0.274991
2025-08,Pagbilao,ENOXAGET-40 40MG/0.4ML,1,1,0,1,1,927.47,1784.42,0.1716,1784.42,927.47,2711.89,0.0,2711.89,0.51976
2025-08,Pagbilao,HARD COPY SUB#20 (8 1/2X13) LONG,2,2,0,1,2,0.0,0.0,0.4789,83056.12,62667.16,203710.4,0.0,203710.4,0.0
2025-08,Pagbilao,HARD COPY SUB#20 A4,3,3,0,1,3,2724.03,40824.78,0.6762,112544.05,56837.36,219453.54,0.0,219453.54,0.066725
2025-08,Pagbilao,HYDROCORTIBAS 100MG VIAL,1,1,0,1,1,4228.69,8135.9,0.2364,8135.9,4228.69,12364.58,0.0,12364.58,0.519757
2025-08,Pagbilao,INK EPSON #003 BLACK,2,2,0,1,2,4001.68,59972.78,0.3859,59972.78,4001.68,63974.46,0.0,63974.46,0.066725
2025-08,Pagbilao,INK EPSON #003 CYAN,2,2,0,1,2,1531.58,47055.259999999995,0.2728,47055.26,1531.58,48586.85,0.0,48586.85,0.032549
2025-08,Pagbilao,INK EPSON #003 MAGENTA,1,1,0,1,1,0.0,0.0,0.1225,11849.48,0.0,5262.57,0.0,5262.57,0.0
2025-08,Pagbilao,INK EPSON #003 YELLOW,1,1,0,1,1,1215.12,4418.75,0.1572,4418.75,1215.12,5633.87,0.0,5633.87,0.274992
2025-08,Pagbilao,IV CANNULA WITH INJECTION PORT LUER LOCK G24 0.7X19MM (CATHULA),1,1,0,1,1,3549.68,6829.5,0.1984,6829.5,3549.68,10379.17,0.0,10379.17,0.519757
2025-08,Pagbilao,IV CANNULA WITH WINGS LUER LOCK G22 .8X25MM (CATHULA),1,1,0,1,1,3468.19,6672.73,0.1939,6672.73,3468.19,10140.93,0.0,10140.93,0.519756
2025-08,Pagbilao,KOVENT SF 25MCG/250MCG MDI,1,1,0,1,1,2259.87,4347.93,0.1263,4347.93,2259.87,6607.81,0.0,6607.81,0.519758
2025-08,Pagbilao,PLAZIMIDE 5MG/ML (10MG/2ML),1,1,0,1,1,1327.24,2553.59,0.2456,2553.59,1327.24,3880.83,0.0,3880.83,0.519755
2025-08,Pagbilao,RECORD BOOK 500PAGES (VALIANT),2,2,0,1,2,177.56,36068.33,0.4065,86550.54,50659.77,193052.58,0.0,193052.58,0.004923
2025-08,Pagbilao,SCOTCH TAPE 1'',1,1,0,1,1,93.68,19028.9,0.1005,19028.9,93.68,19122.57,0.0,19122.57,0.004923
2025-08,Pagbilao,STAPLE WIRE #35,1,1,0,1,1,1923.74,28830.84,0.1855,28830.84,1923.74,30754.58,0.0,30754.58,0.066725
