date,year,month,region,province_city,disease_name,case_count,death_count,population,disease_intensity_indicator,source,source_file,notes
2023-06-01,2023,6,Region V,Camarines Norte,Influenza,27,0,1000000,0.27,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-06-01,2023,6,Region V,Camarines Sur,Dengue,18,0,1000000,0.18,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-06-01,2023,6,Region V,Camarines Sur,Leptospirosis,24,0,1000000,0.24,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-06-01,2023,6,Region V,Camarines Sur,Influenza,10,0,1000000,0.1,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-06-01,2023,6,Region IV-A,Cavite,Dengue,25,0,1000000,0.25,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-06-01,2023,6,Region IV-A,Cavite,Leptospirosis,18,0,1000000,0.18,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-06-01,2023,6,Region IV-A,Cavite,Influenza,35,0,1000000,0.35,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-06-01,2023,6,Region IV-A,Laguna,Dengue,37,0,1000000,0.37,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-06-01,2023,6,Region IV-A,Laguna,Leptospirosis,24,0,1000000,0.24,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-06-01,2023,6,Region IV-A,Laguna,Influenza,48,0,1000000,0.48,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-06-01,2023,6,Region V,Albay,Dengue,38,0,1000000,0.38,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-06-01,2023,6,Region V,Albay,Leptospirosis,32,0,1000000,0.32,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-06-01,2023,6,Region V,Albay,Influenza,47,0,1000000,0.47,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-07-01,2023,7,Region IV-A,Batangas,Dengue,261,1,1000000,2.61,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-07-01,2023,7,Region IV-A,Batangas,Leptospirosis,47,0,1000000,0.47,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-07-01,2023,7,Region IV-A,Batangas,Influenza,35,0,1000000,0.35,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-07-01,2023,7,Region IV-A,Quezon,Dengue,172,2,1000000,1.72,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-07-01,2023,7,Region IV-A,Quezon,Leptospirosis,33,0,1000000,0.33,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-07-01,2023,7,Region IV-A,Quezon,Influenza,49,0,1000000,0.49,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-07-01,2023,7,MIMAROPA,Marinduque,Dengue,212,1,1000000,2.12,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-07-01,2023,7,MIMAROPA,Marinduque,Leptospirosis,14,0,1000000,0.14,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-07-01,2023,7,MIMAROPA,Marinduque,Influenza,24,0,1000000,0.24,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-07-01,2023,7,Region V,Camarines Norte,Dengue,316,1,1000000,3.16,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-07-01,2023,7,Region V,Camarines Norte,Leptospirosis,50,0,1000000,0.5,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-07-01,2023,7,Region V,Camarines Norte,Influenza,13,0,1000000,0.13,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-07-01,2023,7,Region V,Camarines Sur,Dengue,276,1,1000000,2.76,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-07-01,2023,7,Region V,Camarines Sur,Leptospirosis,38,0,1000000,0.38,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-07-01,2023,7,Region V,Camarines Sur,Influenza,32,0,1000000,0.32,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-07-01,2023,7,Region IV-A,Cavite,Dengue,171,0,1000000,1.71,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-07-01,2023,7,Region IV-A,Cavite,Leptospirosis,25,0,1000000,0.25,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-07-01,2023,7,Region IV-A,Cavite,Influenza,40,0,1000000,0.4,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-07-01,2023,7,Region IV-A,Laguna,Dengue,229,4,1000000,2.29,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-07-01,2023,7,Region IV-A,Laguna,Leptospirosis,24,0,1000000,0.24,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-07-01,2023,7,Region IV-A,Laguna,Influenza,23,0,1000000,0.23,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-07-01,2023,7,Region V,Albay,Dengue,175,0,1000000,1.75,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-07-01,2023,7,Region V,Albay,Leptospirosis,21,0,1000000,0.21,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-07-01,2023,7,Region V,Albay,Influenza,50,0,1000000,0.5,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-08-01,2023,8,Region IV-A,Batangas,Dengue,303,1,1000000,3.03,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-08-01,2023,8,Region IV-A,Batangas,Leptospirosis,74,1,1000000,0.74,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-08-01,2023,8,Region IV-A,Batangas,Influenza,46,0,1000000,0.46,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-08-01,2023,8,Region IV-A,Quezon,Dengue,227,3,1000000,2.27,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-08-01,2023,8,Region IV-A,Quezon,Leptospirosis,58,0,1000000,0.58,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-08-01,2023,8,Region IV-A,Quezon,Influenza,26,0,1000000,0.26,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-08-01,2023,8,MIMAROPA,Marinduque,Dengue,193,3,1000000,1.93,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-08-01,2023,8,MIMAROPA,Marinduque,Leptospirosis,128,0,1000000,1.28,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-08-01,2023,8,MIMAROPA,Marinduque,Influenza,22,0,1000000,0.22,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-08-01,2023,8,Region V,Camarines Norte,Dengue,157,1,1000000,1.57,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-08-01,2023,8,Region V,Camarines Norte,Leptospirosis,80,1,1000000,0.8,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-08-01,2023,8,Region V,Camarines Norte,Influenza,43,0,1000000,0.43,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-08-01,2023,8,Region V,Camarines Sur,Dengue,273,5,1000000,2.73,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-08-01,2023,8,Region V,Camarines Sur,Leptospirosis,96,1,1000000,0.96,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-08-01,2023,8,Region V,Camarines Sur,Influenza,36,0,1000000,0.36,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-08-01,2023,8,Region IV-A,Cavite,Dengue,179,1,1000000,1.79,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-08-01,2023,8,Region IV-A,Cavite,Leptospirosis,52,0,1000000,0.52,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-08-01,2023,8,Region IV-A,Cavite,Influenza,21,0,1000000,0.21,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-08-01,2023,8,Region IV-A,Laguna,Dengue,315,4,1000000,3.15,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-08-01,2023,8,Region IV-A,Laguna,Leptospirosis,107,1,1000000,1.07,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-08-01,2023,8,Region IV-A,Laguna,Influenza,35,0,1000000,0.35,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-08-01,2023,8,Region V,Albay,Dengue,323,2,1000000,3.23,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-08-01,2023,8,Region V,Albay,Leptospirosis,74,1,1000000,0.74,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-08-01,2023,8,Region V,Albay,Influenza,31,0,1000000,0.31,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-09-01,2023,9,Region IV-A,Batangas,Dengue,221,2,1000000,2.21,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-09-01,2023,9,Region IV-A,Batangas,Leptospirosis,106,0,1000000,1.06,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-09-01,2023,9,Region IV-A,Batangas,Influenza,50,0,1000000,0.5,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-09-01,2023,9,Region IV-A,Quezon,Dengue,215,1,1000000,2.15,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-09-01,2023,9,Region IV-A,Quezon,Leptospirosis,101,0,1000000,1.01,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-09-01,2023,9,Region IV-A,Quezon,Influenza,10,0,1000000,0.1,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-09-01,2023,9,MIMAROPA,Marinduque,Dengue,310,5,1000000,3.1,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-09-01,2023,9,MIMAROPA,Marinduque,Leptospirosis,89,0,1000000,0.89,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-09-01,2023,9,MIMAROPA,Marinduque,Influenza,21,0,1000000,0.21,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-09-01,2023,9,Region V,Camarines Norte,Dengue,278,5,1000000,2.78,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-09-01,2023,9,Region V,Camarines Norte,Leptospirosis,105,0,1000000,1.05,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-09-01,2023,9,Region V,Camarines Norte,Influenza,11,0,1000000,0.11,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-09-01,2023,9,Region V,Camarines Sur,Dengue,166,3,1000000,1.66,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-09-01,2023,9,Region V,Camarines Sur,Leptospirosis,82,0,1000000,0.82,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-09-01,2023,9,Region V,Camarines Sur,Influenza,24,0,1000000,0.24,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-09-01,2023,9,Region IV-A,Cavite,Dengue,216,2,1000000,2.16,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-09-01,2023,9,Region IV-A,Cavite,Leptospirosis,92,0,1000000,0.92,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-09-01,2023,9,Region IV-A,Cavite,Influenza,12,0,1000000,0.12,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-09-01,2023,9,Region IV-A,Laguna,Dengue,153,3,1000000,1.53,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-09-01,2023,9,Region IV-A,Laguna,Leptospirosis,88,1,1000000,0.88,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-09-01,2023,9,Region IV-A,Laguna,Influenza,19,0,1000000,0.19,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-09-01,2023,9,Region V,Albay,Dengue,349,2,1000000,3.49,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-09-01,2023,9,Region V,Albay,Leptospirosis,130,1,1000000,1.3,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-09-01,2023,9,Region V,Albay,Influenza,47,0,1000000,0.47,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-10-01,2023,10,Region IV-A,Batangas,Dengue,285,3,1000000,2.85,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-10-01,2023,10,Region IV-A,Batangas,Leptospirosis,69,1,1000000,0.69,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-10-01,2023,10,Region IV-A,Batangas,Influenza,25,0,1000000,0.25,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-10-01,2023,10,Region IV-A,Quezon,Dengue,200,1,1000000,2.0,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-10-01,2023,10,Region IV-A,Quezon,Leptospirosis,146,0,1000000,1.46,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-10-01,2023,10,Region IV-A,Quezon,Influenza,30,0,1000000,0.3,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-10-01,2023,10,MIMAROPA,Marinduque,Dengue,295,3,1000000,2.95,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-10-01,2023,10,MIMAROPA,Marinduque,Leptospirosis,82,0,1000000,0.82,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-10-01,2023,10,MIMAROPA,Marinduque,Influenza,26,0,1000000,0.26,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-10-01,2023,10,Region V,Camarines Norte,Dengue,213,0,1000000,2.13,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-10-01,2023,10,Region V,Camarines Norte,Leptospirosis,61,0,1000000,0.61,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-10-01,2023,10,Region V,Camarines Norte,Influenza,18,0,1000000,0.18,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-10-01,2023,10,Region V,Camarines Sur,Dengue,214,4,1000000,2.14,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-10-01,2023,10,Region V,Camarines Sur,Leptospirosis,137,1,1000000,1.37,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-10-01,2023,10,Region V,Camarines Sur,Influenza,24,0,1000000,0.24,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-10-01,2023,10,Region IV-A,Cavite,Dengue,325,5,1000000,3.25,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-10-01,2023,10,Region IV-A,Cavite,Leptospirosis,123,1,1000000,1.23,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-10-01,2023,10,Region IV-A,Cavite,Influenza,43,0,1000000,0.43,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-10-01,2023,10,Region IV-A,Laguna,Dengue,298,0,1000000,2.98,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-10-01,2023,10,Region IV-A,Laguna,Leptospirosis,131,1,1000000,1.31,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-10-01,2023,10,Region IV-A,Laguna,Influenza,18,0,1000000,0.18,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-10-01,2023,10,Region V,Albay,Dengue,180,3,1000000,1.8,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-10-01,2023,10,Region V,Albay,Leptospirosis,99,1,1000000,0.99,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-10-01,2023,10,Region V,Albay,Influenza,30,0,1000000,0.3,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-11-01,2023,11,Region IV-A,Batangas,Dengue,50,0,1000000,0.5,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-11-01,2023,11,Region IV-A,Batangas,Leptospirosis,30,0,1000000,0.3,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-11-01,2023,11,Region IV-A,Batangas,Influenza,39,0,1000000,0.39,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-11-01,2023,11,Region IV-A,Quezon,Dengue,48,0,1000000,0.48,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-11-01,2023,11,Region IV-A,Quezon,Leptospirosis,42,0,1000000,0.42,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-11-01,2023,11,Region IV-A,Quezon,Influenza,21,0,1000000,0.21,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-11-01,2023,11,MIMAROPA,Marinduque,Dengue,50,0,1000000,0.5,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-11-01,2023,11,MIMAROPA,Marinduque,Leptospirosis,15,0,1000000,0.15,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-11-01,2023,11,MIMAROPA,Marinduque,Influenza,46,0,1000000,0.46,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-11-01,2023,11,Region V,Camarines Norte,Dengue,28,0,1000000,0.28,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-11-01,2023,11,Region V,Camarines Norte,Leptospirosis,49,0,1000000,0.49,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-11-01,2023,11,Region V,Camarines Norte,Influenza,39,0,1000000,0.39,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-11-01,2023,11,Region V,Camarines Sur,Dengue,44,0,1000000,0.44,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-11-01,2023,11,Region V,Camarines Sur,Leptospirosis,34,0,1000000,0.34,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-11-01,2023,11,Region V,Camarines Sur,Influenza,12,0,1000000,0.12,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-11-01,2023,11,Region IV-A,Cavite,Dengue,47,0,1000000,0.47,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-11-01,2023,11,Region IV-A,Cavite,Leptospirosis,38,0,1000000,0.38,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-11-01,2023,11,Region IV-A,Cavite,Influenza,23,0,1000000,0.23,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-11-01,2023,11,Region IV-A,Laguna,Dengue,10,0,1000000,0.1,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-11-01,2023,11,Region IV-A,Laguna,Leptospirosis,49,0,1000000,0.49,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-11-01,2023,11,Region IV-A,Laguna,Influenza,44,0,1000000,0.44,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-11-01,2023,11,Region V,Albay,Dengue,20,0,1000000,0.2,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-11-01,2023,11,Region V,Albay,Leptospirosis,38,0,1000000,0.38,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-11-01,2023,11,Region V,Albay,Influenza,25,0,1000000,0.25,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-12-01,2023,12,Region IV-A,Batangas,Dengue,24,0,1000000,0.24,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-12-01,2023,12,Region IV-A,Batangas,Leptospirosis,23,0,1000000,0.23,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-12-01,2023,12,Region IV-A,Batangas,Influenza,124,0,1000000,1.24,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-12-01,2023,12,Region IV-A,Quezon,Dengue,18,0,1000000,0.18,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-12-01,2023,12,Region IV-A,Quezon,Leptospirosis,45,0,1000000,0.45,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-12-01,2023,12,Region IV-A,Quezon,Influenza,159,1,1000000,1.59,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-12-01,2023,12,MIMAROPA,Marinduque,Dengue,21,0,1000000,0.21,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-12-01,2023,12,MIMAROPA,Marinduque,Leptospirosis,23,0,1000000,0.23,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-12-01,2023,12,MIMAROPA,Marinduque,Influenza,184,0,1000000,1.84,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-12-01,2023,12,Region V,Camarines Norte,Dengue,50,0,1000000,0.5,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-12-01,2023,12,Region V,Camarines Norte,Leptospirosis,31,0,1000000,0.31,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-12-01,2023,12,Region V,Camarines Norte,Influenza,171,0,1000000,1.71,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-12-01,2023,12,Region V,Camarines Sur,Dengue,45,0,1000000,0.45,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-12-01,2023,12,Region V,Camarines Sur,Leptospirosis,34,0,1000000,0.34,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-12-01,2023,12,Region V,Camarines Sur,Influenza,193,3,1000000,1.93,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-12-01,2023,12,Region IV-A,Cavite,Dengue,45,0,1000000,0.45,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-12-01,2023,12,Region IV-A,Cavite,Leptospirosis,24,0,1000000,0.24,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-12-01,2023,12,Region IV-A,Cavite,Influenza,163,0,1000000,1.63,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-12-01,2023,12,Region IV-A,Laguna,Dengue,24,0,1000000,0.24,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-12-01,2023,12,Region IV-A,Laguna,Leptospirosis,18,0,1000000,0.18,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-12-01,2023,12,Region IV-A,Laguna,Influenza,198,3,1000000,1.98,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-12-01,2023,12,Region V,Albay,Dengue,14,0,1000000,0.14,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-12-01,2023,12,Region V,Albay,Leptospirosis,25,0,1000000,0.25,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2023-12-01,2023,12,Region V,Albay,Influenza,106,0,1000000,1.06,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-01-01,2024,1,Region IV-A,Batangas,Dengue,24,0,1000000,0.24,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-01-01,2024,1,Region IV-A,Batangas,Leptospirosis,38,0,1000000,0.38,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-01-01,2024,1,Region IV-A,Batangas,Influenza,165,2,1000000,1.65,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-01-01,2024,1,Region IV-A,Quezon,Dengue,13,0,1000000,0.13,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-01-01,2024,1,Region IV-A,Quezon,Leptospirosis,16,0,1000000,0.16,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-01-01,2024,1,Region IV-A,Quezon,Influenza,133,2,1000000,1.33,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-01-01,2024,1,MIMAROPA,Marinduque,Dengue,17,0,1000000,0.17,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-01-01,2024,1,MIMAROPA,Marinduque,Leptospirosis,33,0,1000000,0.33,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-01-01,2024,1,MIMAROPA,Marinduque,Influenza,162,0,1000000,1.62,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-01-01,2024,1,Region V,Camarines Norte,Dengue,27,0,1000000,0.27,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-01-01,2024,1,Region V,Camarines Norte,Leptospirosis,49,0,1000000,0.49,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-01-01,2024,1,Region V,Camarines Norte,Influenza,121,1,1000000,1.21,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-01-01,2024,1,Region V,Camarines Sur,Dengue,29,0,1000000,0.29,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-01-01,2024,1,Region V,Camarines Sur,Leptospirosis,44,0,1000000,0.44,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-01-01,2024,1,Region V,Camarines Sur,Influenza,117,0,1000000,1.17,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-01-01,2024,1,Region IV-A,Cavite,Dengue,46,0,1000000,0.46,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-01-01,2024,1,Region IV-A,Cavite,Leptospirosis,33,0,1000000,0.33,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-01-01,2024,1,Region IV-A,Cavite,Influenza,150,1,1000000,1.5,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-01-01,2024,1,Region IV-A,Laguna,Dengue,21,0,1000000,0.21,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-01-01,2024,1,Region IV-A,Laguna,Leptospirosis,40,0,1000000,0.4,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-01-01,2024,1,Region IV-A,Laguna,Influenza,137,2,1000000,1.37,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-01-01,2024,1,Region V,Albay,Dengue,14,0,1000000,0.14,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-01-01,2024,1,Region V,Albay,Leptospirosis,18,0,1000000,0.18,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-01-01,2024,1,Region V,Albay,Influenza,180,2,1000000,1.8,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-02-01,2024,2,Region IV-A,Batangas,Dengue,27,0,1000000,0.27,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-02-01,2024,2,Region IV-A,Batangas,Leptospirosis,16,0,1000000,0.16,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-02-01,2024,2,Region IV-A,Batangas,Influenza,173,2,1000000,1.73,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
