date,year,month,region,province_city,station_name,rainfall_mm,temperature_mean_c,humidity_mean_pct,wind_speed_mean_kph,weather_indicator,source,source_file,notes
2024-02-01,2024,2,Region V,Albay,Albay Synoptic Station,45.1,28.8,81,14.8,sunny,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-03-01,2024,3,Region IV-A,Batangas,Batangas Synoptic Station,99.2,28.3,90,9.9,sunny,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-03-01,2024,3,Region IV-A,Quezon,Quezon Synoptic Station,63.7,30.0,76,5.9,sunny,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-03-01,2024,3,MIMAROPA,Marinduque,Marinduque Synoptic Station,43.0,28.9,88,12.3,sunny,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-03-01,2024,3,Region V,Camarines Norte,Camarines Norte Synoptic Station,98.6,29.1,86,6.1,sunny,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-03-01,2024,3,Region V,Camarines Sur,Camarines Sur Synoptic Station,85.8,25.6,74,15.0,sunny,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-03-01,2024,3,Region IV-A,Cavite,Cavite Synoptic Station,74.0,30.8,71,10.6,sunny,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-03-01,2024,3,Region IV-A,Laguna,Laguna Synoptic Station,53.6,29.6,70,11.8,sunny,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-03-01,2024,3,Region V,Albay,Albay Synoptic Station,39.0,26.1,76,11.1,sunny,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-04-01,2024,4,Region IV-A,Batangas,Batangas Synoptic Station,94.1,26.7,88,13.2,sunny,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-04-01,2024,4,Region IV-A,Quezon,Quezon Synoptic Station,44.6,25.9,76,10.7,sunny,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-04-01,2024,4,MIMAROPA,Marinduque,Marinduque Synoptic Station,40.1,27.5,73,13.7,sunny,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-04-01,2024,4,Region V,Camarines Norte,Camarines Norte Synoptic Station,27.7,26.1,74,11.5,sunny,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-04-01,2024,4,Region V,Camarines Sur,Camarines Sur Synoptic Station,24.3,26.4,79,7.0,sunny,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-04-01,2024,4,Region IV-A,Cavite,Cavite Synoptic Station,63.5,26.0,85,5.2,sunny,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-04-01,2024,4,Region IV-A,Laguna,Laguna Synoptic Station,20.5,29.3,78,12.5,sunny,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-04-01,2024,4,Region V,Albay,Albay Synoptic Station,86.3,30.4,75,11.7,sunny,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-05-01,2024,5,Region IV-A,Batangas,Batangas Synoptic Station,73.9,26.6,71,8.3,sunny,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-05-01,2024,5,Region IV-A,Quezon,Quezon Synoptic Station,41.3,26.3,73,13.3,sunny,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-05-01,2024,5,MIMAROPA,Marinduque,Marinduque Synoptic Station,21.7,26.7,75,13.2,sunny,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-05-01,2024,5,Region V,Camarines Norte,Camarines Norte Synoptic Station,98.6,30.4,79,11.8,sunny,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-05-01,2024,5,Region V,Camarines Sur,Camarines Sur Synoptic Station,34.9,26.0,78,13.9,sunny,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-05-01,2024,5,Region IV-A,Cavite,Cavite Synoptic Station,68.9,26.2,87,13.3,sunny,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-05-01,2024,5,Region IV-A,Laguna,Laguna Synoptic Station,64.0,28.3,83,10.7,sunny,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-05-01,2024,5,Region V,Albay,Albay Synoptic Station,64.5,26.6,88,7.4,sunny,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-06-01,2024,6,Region IV-A,Batangas,Batangas Synoptic Station,256.6,28.2,90,19.1,rainy,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-06-01,2024,6,Region IV-A,Quezon,Quezon Synoptic Station,302.7,27.8,73,30.9,rainy,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-06-01,2024,6,MIMAROPA,Marinduque,Marinduque Synoptic Station,411.0,30.9,71,20.9,rainy,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-06-01,2024,6,Region V,Camarines Norte,Camarines Norte Synoptic Station,346.2,26.1,73,29.9,rainy,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-06-01,2024,6,Region V,Camarines Sur,Camarines Sur Synoptic Station,360.7,29.8,76,16.4,rainy,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-06-01,2024,6,Region IV-A,Cavite,Cavite Synoptic Station,269.1,30.2,79,22.6,rainy,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-06-01,2024,6,Region IV-A,Laguna,Laguna Synoptic Station,489.3,26.4,70,28.1,rainy,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-06-01,2024,6,Region V,Albay,Albay Synoptic Station,420.2,25.9,81,30.3,rainy,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-07-01,2024,7,Region IV-A,Batangas,Batangas Synoptic Station,423.2,28.8,75,16.6,rainy,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-07-01,2024,7,Region IV-A,Quezon,Quezon Synoptic Station,492.0,29.7,77,24.9,rainy,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-07-01,2024,7,MIMAROPA,Marinduque,Marinduque Synoptic Station,321.6,29.4,84,22.6,rainy,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-07-01,2024,7,Region V,Camarines Norte,Camarines Norte Synoptic Station,473.3,26.0,74,16.2,rainy,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-07-01,2024,7,Region V,Camarines Sur,Camarines Sur Synoptic Station,495.5,29.3,72,20.4,rainy,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-07-01,2024,7,Region IV-A,Cavite,Cavite Synoptic Station,300.7,29.2,73,30.7,rainy,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-07-01,2024,7,Region IV-A,Laguna,Laguna Synoptic Station,317.9,25.8,71,19.1,rainy,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-07-01,2024,7,Region V,Albay,Albay Synoptic Station,474.3,26.4,84,15.2,rainy,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-08-01,2024,8,Region IV-A,Batangas,Batangas Synoptic Station,319.6,30.4,87,21.2,rainy,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-08-01,2024,8,Region IV-A,Quezon,Quezon Synoptic Station,300.1,31.0,85,31.8,rainy,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-08-01,2024,8,MIMAROPA,Marinduque,Marinduque Synoptic Station,396.9,28.3,87,29.9,rainy,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-08-01,2024,8,Region V,Camarines Norte,Camarines Norte Synoptic Station,344.2,29.9,88,21.2,rainy,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-08-01,2024,8,Region V,Camarines Sur,Camarines Sur Synoptic Station,499.6,30.0,86,29.8,rainy,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-08-01,2024,8,Region IV-A,Cavite,Cavite Synoptic Station,450.2,28.6,88,25.4,rainy,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-08-01,2024,8,Region IV-A,Laguna,Laguna Synoptic Station,292.3,30.5,72,21.4,rainy,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-08-01,2024,8,Region V,Albay,Albay Synoptic Station,359.8,30.1,82,24.5,rainy,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-09-01,2024,9,Region IV-A,Batangas,Batangas Synoptic Station,375.8,29.5,84,31.8,rainy,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-09-01,2024,9,Region IV-A,Quezon,Quezon Synoptic Station,322.5,26.4,77,30.9,rainy,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-09-01,2024,9,MIMAROPA,Marinduque,Marinduque Synoptic Station,483.7,28.2,73,18.1,rainy,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-09-01,2024,9,Region V,Camarines Norte,Camarines Norte Synoptic Station,318.4,26.9,83,17.0,rainy,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-09-01,2024,9,Region V,Camarines Sur,Camarines Sur Synoptic Station,384.1,26.2,75,26.9,rainy,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-09-01,2024,9,Region IV-A,Cavite,Cavite Synoptic Station,330.4,28.1,89,30.2,rainy,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-09-01,2024,9,Region IV-A,Laguna,Laguna Synoptic Station,326.3,27.2,85,21.3,rainy,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-09-01,2024,9,Region V,Albay,Albay Synoptic Station,295.8,29.7,76,33.7,rainy,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-10-01,2024,10,Region IV-A,Batangas,Batangas Synoptic Station,330.5,29.4,87,23.4,rainy,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-10-01,2024,10,Region IV-A,Quezon,Quezon Synoptic Station,409.8,27.5,77,20.1,rainy,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-10-01,2024,10,MIMAROPA,Marinduque,Marinduque Synoptic Station,437.5,28.3,77,23.3,rainy,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-10-01,2024,10,Region V,Camarines Norte,Camarines Norte Synoptic Station,323.2,27.9,79,15.7,rainy,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-10-01,2024,10,Region V,Camarines Sur,Camarines Sur Synoptic Station,371.6,29.6,75,28.7,rainy,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-10-01,2024,10,Region IV-A,Cavite,Cavite Synoptic Station,460.4,28.0,90,19.9,rainy,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-10-01,2024,10,Region IV-A,Laguna,Laguna Synoptic Station,339.9,30.8,80,17.8,rainy,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-10-01,2024,10,Region V,Albay,Albay Synoptic Station,463.8,27.4,87,25.8,rainy,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-11-01,2024,11,Region IV-A,Batangas,Batangas Synoptic Station,472.2,29.9,71,18.8,rainy,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-11-01,2024,11,Region IV-A,Quezon,Quezon Synoptic Station,491.5,28.3,77,21.1,rainy,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-11-01,2024,11,MIMAROPA,Marinduque,Marinduque Synoptic Station,251.4,28.3,73,15.3,rainy,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-11-01,2024,11,Region V,Camarines Norte,Camarines Norte Synoptic Station,330.8,28.9,73,25.6,rainy,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-11-01,2024,11,Region V,Camarines Sur,Camarines Sur Synoptic Station,443.9,30.7,76,21.4,rainy,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-11-01,2024,11,Region IV-A,Cavite,Cavite Synoptic Station,484.0,26.3,74,29.2,rainy,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-11-01,2024,11,Region IV-A,Laguna,Laguna Synoptic Station,488.4,27.5,88,31.1,rainy,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-11-01,2024,11,Region V,Albay,Albay Synoptic Station,360.6,27.7,84,24.2,rainy,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-12-01,2024,12,Region IV-A,Batangas,Batangas Synoptic Station,98.2,29.7,78,14.9,sunny,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-12-01,2024,12,Region IV-A,Quezon,Quezon Synoptic Station,53.7,29.2,72,10.1,sunny,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-12-01,2024,12,MIMAROPA,Marinduque,Marinduque Synoptic Station,37.3,27.8,82,13.8,sunny,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-12-01,2024,12,Region V,Camarines Norte,Camarines Norte Synoptic Station,66.2,26.2,79,11.2,sunny,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-12-01,2024,12,Region V,Camarines Sur,Camarines Sur Synoptic Station,32.2,29.6,70,12.2,sunny,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-12-01,2024,12,Region IV-A,Cavite,Cavite Synoptic Station,58.5,29.0,83,14.7,sunny,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-12-01,2024,12,Region IV-A,Laguna,Laguna Synoptic Station,22.6,30.3,83,12.2,sunny,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
2024-12-01,2024,12,Region V,Albay,Albay Synoptic Station,54.5,28.9,80,7.2,sunny,PAGASA_CADS,pagasa_raw_data_clean.csv,Generated clean station weather record.
